fold,component_id,family,config,selected,mae,r2,hit_at_010,n_windows,healthy_windows,healthy_window_false_alarm_rate,healthy_trajectories,healthy_trajectory_false_alarm_rate
1,nozzle,CH-2,CH-2c@z5.0,True,0.022493881942494798,0.60680560935589,0.9281462585034014,4704,505,0.0,5,0.0
2,lox_pump,CH-1,CH-1a,True,0.0088380797042669,0.9943432451187255,0.9987012987012988,5390,505,0.0,5,0.0
2,lox_pump,CH-1,CH-1b,True,0.0022312998032409186,0.9971927132806916,0.9987012987012988,5390,505,0.0,5,0.0
2,lox_pump,CH-1,CH-1c,True,0.0022312998032409186,0.9971927132806916,0.9987012987012988,5390,505,0.0,5,0.0
2,lox_pump,CH-2,CH-2a@z3.0,True,0.0020956486831130603,0.9977078066349001,0.9996362313568571,5498,505,0.0,5,0.0
2,lox_pump,CH-2,CH-2a@z4.0,True,0.0022057833989323062,0.9974478417830918,0.9996370235934664,5510,505,0.0,5,0.0
2,lox_pump,CH-2,CH-2a@z5.0,True,0.002329581512080376,0.9971260979727704,0.9996372211137312,5513,505,0.0,5,0.0
2,lox_pump,CH-2,CH-2b@z3.0,True,0.0021970930150909994,0.9976988286461616,0.999443413729128,5390,505,0.0,5,0.0
2,lox_pump,CH-2,CH-2b@z4.0,True,0.0022968976004605515,0.9976071951184398,0.999443413729128,5390,505,0.0,5,0.0
2,lox_pump,CH-2,CH-2b@z5.0,True,0.0023848441769481316,0.9975127371710584,0.999443413729128,5390,505,0.0,5,0.0
2,lox_pump,CH-2,CH-2c@z3.0,True,0.0021970930150909994,0.9976988286461616,0.999443413729128,5390,505,0.0,5,0.0
2,lox_pump,CH-2,CH-2c@z4.0,True,0.0022968976004605515,0.9976071951184398,0.999443413729128,5390,505,0.0,5,0.0
2,lox_pump,CH-2,CH-2c@z5.0,True,0.0023848441769481316,0.9975127371710584,0.999443413729128,5390,505,0.0,5,0.0
2,oxygen_turbine,CH-1,CH-1a,False,0.1341471200489164,0.16013492354055525,0.05454545454545454,5390,505,0.1900990099009901,5,0.2
2,oxygen_turbine,CH-1,CH-1b,True,0.03611560139551542,0.7172542524033254,0.8910946196660482,5390,505,0.0,5,0.0
2,oxygen_turbine,CH-1,CH-1c,True,0.03611560139551533,0.7172542524033254,0.8910946196660482,5390,505,0.0,5,0.0
2,oxygen_turbine,CH-2,CH-2a@z3.0,True,0.03200249495426703,0.7304389588287231,0.9080080630382994,5457,505,0.0,5,0.0
2,oxygen_turbine,CH-2,CH-2a@z4.0,True,0.031701622527858256,0.7305349216178563,0.9081427264409881,5465,505,0.0,5,0.0
2,oxygen_turbine,CH-2,CH-2a@z5.0,True,0.031465308947279634,0.7306140447514728,0.9082937522835222,5474,505,0.0,5,0.0
2,oxygen_turbine,CH-2,CH-2b@z3.0,True,0.034236315253061665,0.7267935854205698,0.9063079777365491,5390,505,0.0,5,0.0
2,oxygen_turbine,CH-2,CH-2b@z4.0,True,0.03410573676244488,0.7268385382630289,0.9063079777365491,5390,505,0.0,5,0.0
2,oxygen_turbine,CH-2,CH-2b@z5.0,True,0.0340101822401568,0.7268714337833123,0.9063079777365491,5390,505,0.0,5,0.0
2,oxygen_turbine,CH-2,CH-2c@z3.0,True,0.034236315253061665,0.7267935854205698,0.9063079777365491,5390,505,0.0,5,0.0
2,oxygen_turbine,CH-2,CH-2c@z4.0,True,0.03410573676244488,0.7268385382630289,0.9063079777365491,5390,505,0.0,5,0.0
2,oxygen_turbine,CH-2,CH-2c@z5.0,True,0.0340101822401568,0.7268714337833123,0.9063079777365491,5390,505,0.0,5,0.0
2,kerosene_pipeline,CH-1,CH-1a,True,0.0679847798330107,-0.30680973102160003,0.8653061224489796,5390,505,0.0,5,0.0
2,kerosene_pipeline,CH-1,CH-1b,True,0.05458303904915277,-0.18287016803609046,0.8619666048237477,5390,505,0.0,5,0.0
2,kerosene_pipeline,CH-1,CH-1c,True,0.05458303904915277,-0.18287016803609046,0.8619666048237477,5390,505,0.0,5,0.0
2,kerosene_pipeline,CH-2,CH-2a@z3.0,True,0.05380177108154237,-0.18155239458807504,0.8637362637362638,5460,505,0.0,5,0.0
2,kerosene_pipeline,CH-2,CH-2a@z4.0,True,0.053742530568583025,-0.18145956177401934,0.8638609332113449,5465,505,0.0,5,0.0
